IdAluno,idPolo,Nome,Sobrenome,Idade,Etnia,Genero,UF,contactPhoto,email,endereco,cidade
230944739418591737699118372449018971063,319102458878038329982789552919386784695,Luiz Felipe Fernandes,Fernandes,22,Branco,Não-binário,SP,"https://super.abril.com.br/wp-content/uploads/2016/11/gatinhos-filhotes-reconhecem-a-voz-da-prc3b3pria-mc3a3e.jpg?resize=630,420",luizfelipefernandes@outlook.com.br,Vereda Alexandre da Paz,da Mota
231644325123558804485106622729581495223,319102458957266492495439350046518412215,Lucas Rezende,Rezende,20,Caboclo,Masculino,SP,https://static7.depositphotos.com/1029178/785/i/950/depositphotos_7859857-stock-photo-little-cat-read-a-book.jpg,lucasrezende@bol.com.br,Condomínio Daniel Castro,Alves da Praia
232120488915570733611472869109228897207,319102459036494655008840403886490780599,Giovanna Ramos,Ramos,19,Pardo,Feminino,MG,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,giovannaramos@live.com.br,Jardim Luiz Fernando Moura,Farias da Prata
232531679355296127352193473194836100023,319102458878038329982789552919386784695,Luiz Miguel Lima,Lima,22,Branco,Feminino,PE,"https://super.abril.com.br/wp-content/uploads/2016/11/gatinhos-filhotes-reconhecem-a-voz-da-prc3b3pria-mc3a3e.jpg?resize=630,420",luizmiguellima@hotmail.com.br,Rodovia Yago das Neves,Silveira
233081523516198584484316975907125593015,319102459036494655008840403886490780599,Juan Aragão,Aragão,27,Pardo,Não-binário,MG,https://i.pinimg.com/736x/57/c1/fb/57c1fb34f435bb21c86cfd3ab4d46d7a.jpg,juanaragao@yahoo.com.br,Travessa de Duarte,Cardoso das Flores
233682073146513033190074487555919971255,319102459036494655008840403886490780599,Dr. Matheus Lima,Lima,21,Pardo,Feminino,RJ,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,drmatheuslima@yahoo.com.br,Praia Gustavo Teixeira,Pinto do Norte
233997401154091642740605642587643315127,319102459036494655008840403886490780599,Antônio da Rocha,Rocha,18,Branco,Feminino,SP,http://sc04.alicdn.com/kf/H506e860dada5440c8a29672e84a15a66q.jpg,antoniodarocha@yahoo.com.br,Condomínio da Mota,Dias do Campo
234616965543409514889072202844968584119,319102458878038329982789552919386784695,André Lopes,Lopes,19,Pardo,Masculino,RJ,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,andrelopes@yahoo.com.br,Fazenda Aragão,Porto
235226234629149470959264560019772015543,319102458957266492495439350046518412215,Diogo Mendes,Mendes,23,Branco,Feminino,PI,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,diogomendes@outlook.com.br,Rua Alexandre Gomes,da Costa de Moreira
235897291144304938812090470576773399479,319102458878038329982789552919386784695,Bernardo Moura,Moura,16,Pardo,Feminino,BA,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,bernardomoura@live.com.br,Estação Caldeira,Carvalho
236289473321736235281419833738583606199,319102458878038329982789552919386784695,Isabelly Gonçalves,Gonçalves,24,Pardo,Masculino,RJ,http://sc04.alicdn.com/kf/H506e860dada5440c8a29672e84a15a66q.jpg,isabellygoncalves@outlook.com.br,Vereda Ana da Cunha,Barros
237018371545357679531283859052303745975,319102458957266492495439350046518412215,Thomas Nogueira,Nogueira,16,Branco,Masculino,AM,https://static7.depositphotos.com/1029178/785/i/950/depositphotos_7859857-stock-photo-little-cat-read-a-book.jpg,thomasnogueira@gmail.com,Lagoa Rocha,Souza de Porto
237921571488826017779716625262337852343,319102459036494655008840403886490780599,Sophie Rezende,Rezende,17,Pardo,Feminino,RJ,http://sc04.alicdn.com/kf/H506e860dada5440c8a29672e84a15a66q.jpg,sophierezende@outlook.com.br,Conjunto Alves,Castro da Serra
238691671050712404969938597950469178295,319102458957266492495439350046518412215,Joana da Cruz,Cruz,23,Negro,Não-binário,AM,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,joanadacruz@hotmail.com,Favela de da Luz,da Cruz
239091771449161702047758665186076263351,319102458957266492495439350046518412215,Sr. Gustavo Henrique Porto,Porto,23,Caboclo,Feminino,SP,https://static7.depositphotos.com/1029178/785/i/950/depositphotos_7859857-stock-photo-little-cat-read-a-book.jpg,srgustavohenriqueporto@live.com.br,Esplanada de Ribeiro,Fernandes
240006064365348149989263870609370383287,319102458878038329982789552919386784695,Alana Farias,Farias,14,Caboclo,Feminino,SP,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,alanafarias@hotmail.com.br,Distrito Vitor Hugo Teixeira,Barros
240565416381121293925953400283657929655,319102458878038329982789552919386784695,Breno Oliveira,Oliveira,20,Branco,Feminino,SC,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,brenooliveira@hotmail.com.br,Sítio Fogaça,Oliveira
241151710646610876080023548262172853175,319102459036494655008840403886490780599,Theo Ramos,Ramos,16,Branco,Masculino,CE,"https://super.abril.com.br/wp-content/uploads/2016/11/gatinhos-filhotes-reconhecem-a-voz-da-prc3b3pria-mc3a3e.jpg?resize=630,420",theoramos@gmail.com,Fazenda de Barros,Vieira da Prata
241668271611038228364446528560118891447,319102458957266492495439350046518412215,Leandro Cardoso,Cardoso,15,Mulato,Feminino,RJ,https://i.pinimg.com/736x/57/c1/fb/57c1fb34f435bb21c86cfd3ab4d46d7a.jpg,leandrocardoso@yahoo.com.br,Núcleo de Cardoso,Moraes de Goiás
242111960333832698134847321971741688759,319102458957266492495439350046518412215,Stella Peixoto,Peixoto,20,Branco,Masculino,RJ,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,stellapeixoto@instituicao.com.br,Condomínio Heloísa da Mota,Silva
242786986021473805604420437431193699255,319102458957266492495439350046518412215,Erick da Cunha,Cunha,15,Branco,Masculino,RJ,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,erickdacunha@hotmail.com.br,Vila Rodrigo Peixoto,Farias Grande
243216408287500656829677129432612209591,319102458957266492495439350046518412215,Sr. Theo Mendes,Mendes,20,Negro,Feminino,PR,https://i.pinimg.com/736x/57/c1/fb/57c1fb34f435bb21c86cfd3ab4d46d7a.jpg,srtheomendes@bol.com.br,Setor Fogaça,Mendes
243755933217920118572978834911965479863,319102459036494655008840403886490780599,Sarah Peixoto,Peixoto,17,Branco,Masculino,RJ,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,sarahpeixoto@live.com.br,Praça Pietra Azevedo,Souza
244503054790429631276245574733523059639,319102458878038329982789552919386784695,João Felipe da Rocha,Rocha,17,Mulato,Feminino,SP,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,joaofelipedarocha@yahoo.com.br,Quadra Lima,da Conceição de da Mata
244934860001900424026049329056897565623,319102459036494655008840403886490780599,Dr. João Guilherme Lima,Lima,26,Pardo,Feminino,MG,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,drjoaoguilhermelima@outlook.com.br,Vereda de Moreira,da Cruz do Oeste
245625718328625732024730477337375933367,319102458957266492495439350046518412215,Maria Eduarda Cardoso,Cardoso,24,Pardo,Não-binário,MA,https://i.pinimg.com/736x/57/c1/fb/57c1fb34f435bb21c86cfd3ab4d46d7a.jpg,mariaeduardacardoso@gmail.com,Setor de Nascimento,Moreira Grande
246068615086707709211296139403189289911,319102459036494655008840403886490780599,Maria Clara da Mata,Mata,22,Branco,Masculino,PR,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,mariaclaradamata@live.com.br,Área Barbosa,Lopes
246754720119822973922875483637776909239,319102458957266492495439350046518412215,Luiz Gustavo Santos,Santos,16,Negro,Masculino,RJ,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,luizgustavosantos@hotmail.com,Vereda de Farias,Costa
247409936944587777480263463908889854903,319102459036494655008840403886490780599,Sr. Daniel Lima,Lima,25,Negro,Masculino,MA,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,srdaniellima@live.com.br,Jardim de Rezende,Duarte de Mendes
247773594765125388387422023481588712375,319102458957266492495439350046518412215,Júlia Pires,Pires,23,Negro,Feminino,SP,"https://super.abril.com.br/wp-content/uploads/2016/11/gatinhos-filhotes-reconhecem-a-voz-da-prc3b3pria-mc3a3e.jpg?resize=630,420",juliapires@outlook.com.br,Ladeira de da Mota,Ribeiro
248081791525024251518986651857771037623,319102459036494655008840403886490780599,Lucca Dias,Dias,18,Negro,Não-binário,MG,"https://super.abril.com.br/wp-content/uploads/2016/11/gatinhos-filhotes-reconhecem-a-voz-da-prc3b3pria-mc3a3e.jpg?resize=630,420",luccadias@hotmail.com.br,Morro de Novaes,Moraes da Prata
248691848534840411948867838631710294967,319102459036494655008840403886490780599,Juliana Melo,Melo,14,Negro,Masculino,SP,https://static7.depositphotos.com/1029178/785/i/950/depositphotos_7859857-stock-photo-little-cat-read-a-book.jpg,julianamelo@bol.com.br,Alameda de Cardoso,Novaes
248994500353329389261692935042482045879,319102459036494655008840403886490780599,Luiz Gustavo Pereira,Pereira,22,Mulato,Não-binário,MG,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,luizgustavopereira@yahoo.com.br,Morro Igor Silveira,Nascimento
249419162115983408398000508149310948279,319102458957266492495439350046518412215,Dra. Fernanda Farias,Farias,26,Negro,Masculino,SP,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,drafernandafarias@outlook.com.br,Aeroporto de Almeida,Silveira do Galho
249871562371387134103741886252678644663,319102458878038329982789552919386784695,Ana Sophia Nascimento,Nascimento,22,Cafuzo,Não-binário,MA,"https://super.abril.com.br/wp-content/uploads/2016/11/gatinhos-filhotes-reconhecem-a-voz-da-prc3b3pria-mc3a3e.jpg?resize=630,420",anasophianascimento@instituicao.com.br,Praia de Castro,Barbosa da Praia
250277994843040896214816760551740539831,319102458878038329982789552919386784695,Diego Vieira,Vieira,16,Indígena,Não-binário,MG,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,diegovieira@bol.com.br,Fazenda de Gonçalves,Castro do Amparo
251074238985503528009499397932951274423,319102458957266492495439350046518412215,Ana Laura Viana,Viana,22,Branco,Masculino,MA,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,analauraviana@hotmail.com,Pátio Sophie Azevedo,Souza de Lima
251722326622520810518784058831457747895,319102458878038329982789552919386784695,Ryan Ribeiro,Ribeiro,23,Negro,Masculino,SP,https://static7.depositphotos.com/1029178/785/i/950/depositphotos_7859857-stock-photo-little-cat-read-a-book.jpg,ryanribeiro@outlook.com.br,Lagoa de Azevedo,Dias Grande
252172343457111619613198050725422433207,319102458957266492495439350046518412215,Letícia Ribeiro,Ribeiro,19,Pardo,Feminino,MG,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,leticiaribeiro@bol.com.br,Lagoa de da Rocha,Alves do Oeste
252695250676584526983377115798636331959,319102459036494655008840403886490780599,Lívia Freitas,Freitas,14,Negro,Masculino,BA,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,liviafreitas@live.com.br,Avenida de Martins,Rezende
253306888605155497042934161624390697911,319102459036494655008840403886490780599,João Guilherme Peixoto,Peixoto,16,Negro,Masculino,SP,https://static7.depositphotos.com/1029178/785/i/950/depositphotos_7859857-stock-photo-little-cat-read-a-book.jpg,joaoguilhermepeixoto@live.com.br,Quadra de Costa,Pinto do Amparo
253741059331874478184520390544107766711,319102458878038329982789552919386784695,Mariana das Neves,Neves,24,Pardo,Feminino,RJ,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,marianadasneves@hotmail.com,Viela Barros,Azevedo
254221973644510762599633404471407805367,319102458957266492495439350046518412215,Nicolas Lima,Lima,26,Pardo,Masculino,SP,"https://super.abril.com.br/wp-content/uploads/2016/11/gatinhos-filhotes-reconhecem-a-voz-da-prc3b3pria-mc3a3e.jpg?resize=630,420",nicolaslima@live.com.br,Passarela Nathan Jesus,Cavalcanti Grande
254713189440521639206972019267359474615,319102458878038329982789552919386784695,Marcelo Cardoso,Cardoso,24,Caboclo,Masculino,CE,https://i.pinimg.com/736x/57/c1/fb/57c1fb34f435bb21c86cfd3ab4d46d7a.jpg,marcelocardoso@bol.com.br,Estrada de Novaes,Cunha de Goiás
255220251265176181250861794835510330295,319102458957266492495439350046518412215,Carolina Araújo,Araújo,20,Negro,Masculino,PE,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,carolinaaraujo@bol.com.br,Área de Sales,Barros
255939641633926938695218259390135272375,319102458878038329982789552919386784695,Juan Porto,Porto,15,Branco,Feminino,MG,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,juanporto@bol.com.br,Feira de da Mota,Ramos Paulista
256715284552659961418073357040616735671,319102458957266492495439350046518412215,Benício Castro,Castro,18,Branco,Masculino,RJ,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,beniciocastro@live.com.br,Pátio Júlia Pereira,Moreira
257406946411409489083864657717914502071,319102458878038329982789552919386784695,Heitor Rodrigues,Rodrigues,25,Indígena,Masculino,SP,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,heitorrodrigues@hotmail.com.br,Quadra Cardoso,Lopes de Novaes
258004327311364179788386152973139706807,319102459036494655008840403886490780599,Elisa da Cruz,Cruz,20,Negro,Masculino,BA,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,elisadacruz@hotmail.com.br,Pátio de Rezende,Correia de Ramos
258723718630852887400308129773698417591,319102459036494655008840403886490780599,Larissa Cardoso,Cardoso,18,Branco,Não-binário,AM,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,larissacardoso@hotmail.com,Esplanada de Rocha,Fogaça
259373390434979642629689547222377825207,319102458957266492495439350046518412215,Melissa Barros,Barros,19,Pardo,Feminino,RJ,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,melissabarros@live.com.br,Trevo Martins,Nascimento
259847965226964185666932196254842880951,319102459036494655008840403886490780599,Caio da Costa,Costa,25,Branco,Masculino,AM,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,caiodacosta@hotmail.com,Morro de Pereira,da Conceição
260435839222786139738768469661954868151,319102459036494655008840403886490780599,Luiz Fernando Sales,Sales,15,Pardo,Masculino,SC,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,luizfernandosales@yahoo.com.br,Pátio Gomes,Gomes
260908831511452622862938049290384442295,319102459036494655008840403886490780599,Yasmin Moura,Moura,18,Pardo,Não-binário,MA,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,yasminmoura@outlook.com.br,Chácara de Moura,Rodrigues da Mata
261562471220414417474466084046965572535,319102458957266492495439350046518412215,Dr. Pedro Henrique da Rocha,Rocha,20,Caboclo,Feminino,MA,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,drpedrohenriquedarocha@live.com.br,Parque de Aragão,Melo de Silva
262173311955214169002479180596174390199,319102458957266492495439350046518412215,Sarah Cardoso,Cardoso,24,Pardo,Masculino,SP,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,sarahcardoso@bol.com.br,Fazenda Dias,Souza de da Cunha
263011550430620349007853290500806411191,319102458957266492495439350046518412215,Catarina Farias,Farias,27,Pardo,Masculino,CE,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,catarinafarias@hotmail.com.br,Distrito Freitas,Caldeira
263692116226753428929347831270908101559,319102458878038329982789552919386784695,Srta. Lorena da Rocha,Rocha,21,Pardo,Masculino,SP,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,srtalorenadarocha@bol.com.br,Passarela Carlos Eduardo das Neves,Farias
264470138604891242548914504819343098807,319102458957266492495439350046518412215,Arthur Porto,Porto,21,Negro,Feminino,BA,https://i.pinimg.com/736x/57/c1/fb/57c1fb34f435bb21c86cfd3ab4d46d7a.jpg,arthurporto@hotmail.com,Favela Pedro Henrique Almeida,Fogaça
265001760922240718997299872013478003639,319102458957266492495439350046518412215,Agatha Nunes,Nunes,20,Branco,Masculino,PR,https://static7.depositphotos.com/1029178/785/i/950/depositphotos_7859857-stock-photo-little-cat-read-a-book.jpg,agathanunes@gmail.com,Estrada de Barros,da Rosa da Serra
265794038902887886717021457543311131575,319102458957266492495439350046518412215,Clara da Cunha,Cunha,17,Negro,Masculino,AM,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,claradacunha@gmail.com,Trecho de Pereira,Azevedo do Norte
266253563830033870162483218749698868151,319102458878038329982789552919386784695,Juliana Santos,Santos,19,Cafuzo,Não-binário,PE,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,julianasantos@live.com.br,Morro Cauê Gonçalves,Farias de Minas
266619597782393446370592846215014253495,319102459036494655008840403886490780599,Lucca Peixoto,Peixoto,25,Indígena,Feminino,BA,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,luccapeixoto@hotmail.com,Colônia Fernandes,Sales
267318387323555407317348843716237067191,319102459036494655008840403886490780599,Sr. Eduardo Viana,Viana,17,Negro,Não-binário,RJ,https://static7.depositphotos.com/1029178/785/i/950/depositphotos_7859857-stock-photo-little-cat-read-a-book.jpg,sreduardoviana@gmail.com,Jardim Vicente Rezende,Pereira
267633735138174645434185354990665860023,319102458957266492495439350046518412215,Sofia Fernandes,Fernandes,21,Branco,Feminino,RJ,http://sc04.alicdn.com/kf/H506e860dada5440c8a29672e84a15a66q.jpg,sofiafernandes@yahoo.com.br,Viela Emanuel Correia,da Luz da Serra
268052835796873625841301042942762550199,319102458878038329982789552919386784695,Raquel Duarte,Duarte,17,Negro,Masculino,MG,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,raquelduarte@hotmail.com,Viaduto de Moura,Jesus da Serra
268761927455235479087991816015984198583,319102458878038329982789552919386784695,João Pedro Novaes,Novaes,26,Pardo,Masculino,CE,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,joaopedronovaes@yahoo.com.br,Favela de Lopes,Silveira
269436951399857011246189610990573978551,319102459036494655008840403886490780599,Maria Fernanda Nogueira,Nogueira,18,Branco,Não-binário,BA,https://i.pinimg.com/736x/57/c1/fb/57c1fb34f435bb21c86cfd3ab4d46d7a.jpg,mariafernandanogueira@gmail.com,Favela de Jesus,Jesus
270144458019599604124715354153260680119,319102458957266492495439350046518412215,Sr. Leonardo Lopes,Lopes,23,Negro,Feminino,PR,https://static7.depositphotos.com/1029178/785/i/950/depositphotos_7859857-stock-photo-little-cat-read-a-book.jpg,srleonardolopes@bol.com.br,Praia Matheus da Rocha,Duarte da Serra
270673701590597752297593386634982982583,319102459036494655008840403886490780599,Isabelly Lopes,Lopes,27,Pardo,Feminino,SP,http://sc04.alicdn.com/kf/H506e860dada5440c8a29672e84a15a66q.jpg,isabellylopes@gmail.com,Recanto Alice Peixoto,Caldeira
271012006795271611192242743813863637943,319102458878038329982789552919386784695,Srta. Lavínia Souza,Souza,20,Indígena,Feminino,AM,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,srtalaviniasouza@instituicao.com.br,Campo Luiz Miguel da Rosa,Nogueira Paulista
271744867456984881342048030662664127415,319102459036494655008840403886490780599,João Pedro Porto,Porto,16,Pardo,Masculino,BA,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,joaopedroporto@hotmail.com.br,Vereda de Santos,Santos de Minas
272539528858444965677650423100148548535,319102458878038329982789552919386784695,Augusto Santos,Santos,15,Indígena,Feminino,SC,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,augustosantos@hotmail.com,Setor Ana Beatriz da Luz,Moraes
273177312080645642964982311229946332087,319102459036494655008840403886490780599,Calebe Dias,Dias,19,Pardo,Masculino,AM,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,calebedias@hotmail.com.br,Rua Silveira,Sales de Goiás
273621786905268579270238420495598093239,319102459036494655008840403886490780599,Sra. Helena Gonçalves,Gonçalves,15,Negro,Não-binário,PR,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,srahelenagoncalves@outlook.com.br,Recanto de Costa,da Cunha Paulista
273914134071256463819146675163442185143,319102458957266492495439350046518412215,Leandro Dias,Dias,25,Negro,Não-binário,MG,http://sc04.alicdn.com/kf/H506e860dada5440c8a29672e84a15a66q.jpg,leandrodias@yahoo.com.br,Praça Jesus,Sales do Sul
274421194707488568152581379788015666103,319102459036494655008840403886490780599,Vitor Gabriel da Paz,Paz,21,Pardo,Feminino,PE,http://sc04.alicdn.com/kf/H506e860dada5440c8a29672e84a15a66q.jpg,vitorgabrieldapaz@yahoo.com.br,Avenida Novaes,Nogueira de Minas
274979752064791694020399041815075095479,319102458957266492495439350046518412215,Heitor Moraes,Moraes,24,Branco,Feminino,SP,https://i.pinimg.com/736x/a9/ad/77/a9ad77698ef583b4bd0f972aa20a0519.jpg,heitormoraes@bol.com.br,Jardim Cecília Sales,Peixoto do Amparo
275579522169215164878505523178901865399,319102458957266492495439350046518412215,Raul Ramos,Ramos,15,Branco,Não-binário,MA,https://i.pinimg.com/736x/57/c1/fb/57c1fb34f435bb21c86cfd3ab4d46d7a.jpg,raulramos@hotmail.com,Feira de Araújo,Cunha
276248988495920808936098457610579346359,319102458957266492495439350046518412215,Laura Silva,Silva,24,Pardo,Feminino,SP,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,laurasilva@live.com.br,Rua Pereira,Campos de Lima
276632456288528998955995184910712439735,319102458957266492495439350046518412215,Esther Aragão,Aragão,25,Pardo,Feminino,RJ,https://static7.depositphotos.com/1029178/785/i/950/depositphotos_7859857-stock-photo-little-cat-read-a-book.jpg,estheraragao@outlook.com.br,Colônia Duarte,Sales da Serra
277191803867525042095961627949453804471,319102458957266492495439350046518412215,Marina Alves,Alves,15,Mulato,Não-binário,MA,"https://super.abril.com.br/wp-content/uploads/2016/11/gatinhos-filhotes-reconhecem-a-voz-da-prc3b3pria-mc3a3e.jpg?resize=630,420",marinaalves@yahoo.com.br,Loteamento de da Cunha,Moraes
277776506360001550166409067788507546551,319102458878038329982789552919386784695,Nina da Mota,Mota,15,Pardo,Masculino,RJ,"https://super.abril.com.br/wp-content/uploads/2016/11/gatinhos-filhotes-reconhecem-a-voz-da-prc3b3pria-mc3a3e.jpg?resize=630,420",ninadamota@gmail.com,Praça Julia Lopes,Dias
278532344773407207259674857606310265783,319102458957266492495439350046518412215,Sr. Enzo Rocha,Rocha,21,Negro,Não-binário,MA,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,srenzorocha@hotmail.com,Rua de Martins,Gomes
279147154680692598404040531140621370295,319102459036494655008840403886490780599,Bernardo Porto,Porto,16,Mulato,Feminino,RJ,https://static7.depositphotos.com/1029178/785/i/950/depositphotos_7859857-stock-photo-little-cat-read-a-book.jpg,bernardoporto@outlook.com.br,Distrito de Monteiro,Duarte
279471989671632107102347937620601078711,319102458878038329982789552919386784695,Sr. Alexandre Duarte,Duarte,21,Pardo,Masculino,AM,https://i0.wp.com/www.portaldodog.com.br/cachorros/wp-content/uploads/2019/12/dogue-de-bordeaux-1047521_1280.jpg?fit=1000%2C666&ssl=1&resize=1280%2C720,sralexandreduarte@yahoo.com.br,Distrito Ana Julia Lima,Farias do Sul
279886352803125384559451793167256650679,319102458878038329982789552919386784695,Valentina Melo,Melo,17,Branco,Feminino,CE,https://i.pinimg.com/736x/57/c1/fb/57c1fb34f435bb21c86cfd3ab4d46d7a.jpg,valentinamelo@outlook.com.br,Parque de Nunes,Pinto Grande
280310228067810124593394378061929251767,319102458878038329982789552919386784695,Luiz Gustavo Ribeiro,Ribeiro,21,Mulato,Masculino,MG,https://i2.wp.com/gatinhobranco.com/wp-content/uploads/2018/02/pounce-livro-gatinhos-pulando-fotografia.jpg?fit=932%2C500&ssl=1,luizgustavoribeiro@yahoo.com.br,Praia da Mata,Farias
